日期,入出境總人數_小計,桃園一期入境查驗,桃園一期出境查驗,桃園一期小計,桃園二期入境查驗,桃園二期出境查驗,桃園二期小計,桃園一_二期合計,高雄機場入境查驗,高雄機場出境查驗,高雄機場小計,基隆港入境查驗,基隆港出境查驗,基隆港小計,台中港入境查驗,台中港出境查驗,台中港小計,高雄港入境查驗,高雄港出境查驗,高雄港小計,花蓮港入境查驗,花蓮港出境查驗,花蓮港小計,蘇澳港入境查驗,蘇澳港出境查驗,蘇澳港小計,澎湖港入境查驗,澎湖港出境查驗,澎湖港小計,台南機場入境查驗,台南機場出境查驗,台南機場小計,安平港入境查驗,安平港出境查驗,安平港小計,松山機場入境查驗,松山機場出境查驗,松山機場小計,金門港_水頭入境查驗,金門港_水頭出境查驗,金門港_水頭小計,馬祖入境查驗,馬祖出境查驗,馬祖小計,花蓮機場入境查驗,花蓮機場出境查驗,花蓮機場小計,麥寮港入境查驗,麥寮港出境查驗,麥寮港小計,馬公機場入境查驗,馬公機場出境查驗,馬公機場小計,台中機場入境查驗,台中機場出境查驗,台中機場小計,和平港入境查驗,和平港出境查驗,和平港小計,金門機場入境查驗,金門機場出境查驗,金門機場小計,南竿機場入境查驗,南竿機場出境查驗,南竿機場小計,北竿機場入境查驗,北竿機場出境查驗,北竿機場小計,嘉義機場入境查驗,嘉義機場出境查驗,嘉義機場小計,台北港入境查驗,台北港出境查驗,台北港小計,東港入境查驗,東港出境查驗,東港小計,台東機場入境查驗,台東機場出境查驗,台東機場小計,北竿白沙港入境查驗,北竿白沙港出境查驗,北竿白沙港小計,布袋港入境查驗,布袋港出境查驗,布袋港小計,大園沙崙港入境查驗,大園沙崙港出境查驗,大園沙崙港小計,台東富岡港入境查驗,台東富岡港出境查驗,台東富岡港小計,馬公港入境查驗,馬公港出境查驗,馬公港小計,桃園竹圍港入境查驗,桃園竹圍港出境查驗,桃園竹圍港小計,金門港_料羅入境查驗,金門港_料羅出境查驗,金門港_料羅小計,後壁湖遊艇港入境查驗,後壁湖遊艇港出境查驗,後壁湖遊艇港小計,淡水第二漁港遊艇碼頭入境查驗,淡水第二漁港遊艇碼頭出境查驗,淡水第二漁港遊艇碼頭小計,屏東大鵬灣遊艇港入境查驗,屏東大鵬灣遊艇港出境查驗,屏東大鵬灣遊艇港小計,屏東機場入境查驗,屏東機場出境查驗,屏東機場小計,離岸式風力發電計畫入境查驗,離岸式風力發電計畫出境查驗,離岸式風力發電計畫小計,蘭嶼開元港入境查驗,蘭嶼開元港出境查驗,蘭嶼開元港小計,前鎮漁港入境查驗,前鎮漁港出境查驗,前鎮漁港小計,觀塘工業港入境查驗,觀塘工業港出境查驗,觀塘工業港小計
20250911,129273,24264,27634,51898,20715,24597,45312,97210,6447,7449,13896,7,3,10,31,26,57,1026,1020,2046,11,0,11,2,0,2,0,0,0,0,0,0,0,0,0,3669,4226,7895,1901,2311,4212,68,83,151,34,62,96,6,1,7,0,0,0,1633,1867,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,122,129,0,0,0,0,0,0,29,22,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250912,144240,27298,28099,55397,24416,26745,51161,106558,6820,7156,13976,2345,2425,4770,20,23,43,19,71,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4143,4465,8608,2452,2459,4911,102,98,200,0,0,0,4,2,6,0,0,0,2341,2620,4961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,20,21,0,0,0,71,24,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250913,140398,29907,27459,57366,23945,25286,49231,106597,7311,7443,14754,3,0,3,22,5,27,31,17,48,296,0,296,0,0,0,0,0,0,0,4,4,0,0,0,3952,4339,8291,3126,2705,5831,103,110,213,57,31,88,4,0,4,0,0,0,2033,2055,4088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,0,0,0,0,0,0,127,21,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250914,154607,30178,28743,58921,29153,26212,55365,114286,8356,7673,16029,2423,1664,4087,3,4,7,12,28,40,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,4449,4323,8772,2458,3304,5762,112,151,263,51,48,99,3,0,3,0,0,0,2557,2524,5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,45,126,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250915,143337,27539,28408,55947,24353,25543,49896,105843,7087,7307,14394,2470,2454,4924,25,18,43,39,76,115,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,3898,4416,8314,2334,2493,4827,32,102,134,0,0,0,3,4,7,0,0,0,2405,2238,4643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,4,4,0,0,0,42,35,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250916,129704,26132,27850,53982,22692,23201,45893,99875,7063,6836,13899,4,7,11,57,54,111,12,27,39,0,0,0,0,0,0,0,0,0,0,4,4,1,2,3,3609,3817,7426,2107,2318,4425,43,103,146,39,33,72,4,7,11,0,0,0,1746,1877,3623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,42,15,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250917,128489,23941,26315,50256,21096,23059,44155,94411,6344,7065,13409,1319,1298,2617,143,121,264,4,80,84,0,7,7,0,0,0,0,0,0,0,0,0,1,0,1,4357,4379,8736,2222,2027,4249,52,63,115,0,5,5,3,1,4,0,0,0,2215,2292,4507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,15,15,0,0,0,38,21,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250918,133017,25247,28689,53936,22518,25667,48185,102121,6461,7682,14143,5,0,5,46,51,97,21,22,43,0,0,0,0,3,3,0,0,0,0,0,0,12,9,21,3781,4117,7898,2218,2184,4402,48,125,173,128,61,189,10,10,20,0,0,0,1850,1966,3816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,7,0,0,0,45,33,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250919,146833,28565,28414,56979,27058,25905,52963,109942,7278,7230,14508,1674,2117,3791,32,34,66,10,8,18,11,10,21,0,0,0,0,0,0,0,3,3,1,1,2,4299,4320,8619,2314,2258,4572,59,146,205,0,0,0,0,10,10,0,0,0,2404,2547,4951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,19,19,0,0,0,71,31,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250920,147292,31007,29794,60801,26814,25743,52557,113358,7718,7482,15200,0,1,1,57,11,68,32,85,117,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4378,3951,8329,3162,2275,5437,113,129,242,17,51,68,10,7,17,0,0,0,2145,2087,4232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,12,0,12,12,0,0,0,132,65,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250921,161641,30129,31096,61225,31127,26432,57559,118784,8878,8217,17095,2109,2420,4529,24,30,54,8,9,17,9,0,9,0,0,0,0,0,0,0,0,0,5,310,315,4635,4199,8834,2546,3421,5967,135,193,328,72,78,150,13,5,18,0,0,0,2811,2568,5379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,0,0,0,53,104,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250922,134948,27222,29033,56255,25658,24776,50434,106689,7400,7516,14916,0,0,0,18,13,31,10,19,29,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,4106,4358,8464,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,2483,2328,4811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250923,103998,18085,21118,39203,20066,19633,39699,78902,6675,6684,13359,1,1,2,27,39,66,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3770,4038,7808,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,1991,1849,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250924,133150,23284,24606,47890,24554,24615,49169,97059,5473,6307,11780,2425,1755,4180,71,75,146,18,54,72,62,2,64,0,0,0,0,0,0,0,0,0,0,0,0,4848,4752,9600,3441,3236,6677,67,60,127,0,3,3,0,0,0,0,0,0,1450,1839,3289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,4,84,4,0,4,0,0,0,31,34,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250925,155605,27338,35612,62950,26087,30507,56594,119544,8129,8963,17092,0,0,0,25,24,49,27,106,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,4218,8209,3235,2476,5711,145,73,218,53,77,130,0,0,0,0,0,0,2149,2194,4343,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7,8,0,60,60,0,0,0,71,36,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250926,167220,29999,35479,65478,29200,30407,59607,125085,8370,8599,16969,1760,2472,4232,15,9,24,42,68,110,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,4524,4253,8777,2865,2814,5679,83,206,289,0,0,0,3,2,5,0,0,0,2720,2948,5668,0,0,0,94,148,242,0,0,0,0,0,0,0,0,0,8,1,9,0,26,26,0,0,0,49,46,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250927,160469,31296,34144,65440,27255,30057,57312,122752,8505,9473,17978,0,0,0,3,2,5,34,30,64,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4266,3824,8090,2967,3316,6283,82,236,318,90,51,141,0,0,0,0,0,0,2472,2184,4656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,16,16,0,0,0,109,50,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250928,167900,31072,31923,62995,31903,25107,57010,120005,10135,7747,17882,5176,4567,9743,5,8,13,12,22,34,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4441,3468,7909,3525,2785,6310,116,173,289,124,16,140,1,1,2,0,0,0,3054,2350,5404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,19,19,0,0,0,62,79,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250929,147759,35752,25734,61486,32357,19811,52168,113654,9597,5611,15208,129,205,334,26,25,51,16,40,56,1,0,1,0,5,5,0,0,0,0,0,0,6,0,6,4610,3017,7627,3818,1918,5736,268,56,324,0,0,0,0,7,7,0,0,0,2857,1748,4605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,110,24,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250930,141901,34041,26653,60694,30338,18732,49070,109764,9584,5429,15013,4,6,10,36,34,70,45,46,91,0,8,8,0,0,0,0,0,0,0,3,3,8,1,9,4375,2867,7242,3650,1629,5279,119,84,203,133,23,156,4,3,7,0,0,0,2274,1398,3672,0,0,0,148,94,242,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,90,39,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
